courseCode,title,cycle,section,credits,session,grading,teacher,language,grade,numReviews
CIVIL-433,Timber construction,master,GC,3,Summer,Oral,Natterer,FR,0.0,0
CIVIL-451,Towns and Transports,master,GC,3,Winter,During the semester,Tufo,FR,0.0,0
CIVIL-455,Transportation economics,master,GC,3,Summer,During the semester,"Geroliminis, de Palma",EN,0.0,0
CIVIL-463,Transport facilities I,master,GC,3,Winter,Written,Tille,FR,0.0,0
CIVIL-454,Transport facilities II,master,GC,3,Summer,Written,Tille,FR,0.0,0
CIVIL-404,Underground construction technology ,master,GC,3,Summer,During the semester,"Sandrone, Seingre",FR,0.0,0
CIVIL-413,Urban hydraulic systems,master,GC,3,Summer,Oral,Pfister,EN,0.0,0
CIVIL-441,Water ressources management,master,GC,2,Summer,Written,"Droz, Gamito de Saldanha Calado Matos",FR,0.0,0
MGT-416,Causal inference,master,MTE,3,Summer,During the semester,Kiyavash,EN,0.0,0
MGT-492,Data science and machine learning I,master,MTE,4,Winter,During the semester,"Schmedders, Thurm, Vlachos",EN,0.0,0
MGT-529,Data science and machine learning II,master,MTE,3,Winter,During the semester,,EN,0.0,0
MGT-530,Digitalization & sustainable logistics,master,MTE,3,Winter,Written,,EN,0.0,0
ENG-410,"Energy supply,  economics and transition",master,SIE,2,Summer,Written,"Ballif, Thalmann, Wyss",EN,0.0,0
MGT-493,Information security & digital trust,master,MTE,2,Winter,Written,Huguenin,EN,0.0,0
BIO-491,New tools & research strategies in personalized health,master,SV,4,Summer,During the semester,Trono,EN,0.0,0
MICRO-418,Robotics & the future of manufacturing I,master,MTE,2,Winter,Written,Bouri,EN,0.0,0
MICRO-419,Robotics & the future of manufacturing II,master,MTE,2,Summer,Oral,Bouri,EN,0.0,0
ENV-410,Science of climate change,master,MTE,4,Winter,Written,Schmale,EN,0.0,0
MGT-494,Economics for challenging times,master,MTE,6,Winter,During the semester,"Laurent-Lucchetti, Thoenig",EN,0.0,0
MGT-421,Essentials of for-profit & hybrid entrepreneurship,master,MTE,3,Summer,During the semester,Gruber,EN,0.0,0
MGT-495,Introduction to ethics & critical thinking,master,MTE,3,Winter,During the semester,Palazzo,EN,0.0,0
MGT-496,Legal aspect of sustainability & digitalisation I,master,MTE,2,Summer,Written,"Fischer, Glauser",EN,0.0,0
MGT-531,Legal aspect of sustainability & digitalisation II,master,MTE,3,Winter,Written,,EN,0.0,0
MGT-532,Marketing & sustainability in a digital world,master,MTE,3,Winter,Written,,EN,0.0,0
MGT-498,Platforms & digital business models,master,MTE,3,Winter,During the semester,Peukert,EN,0.0,0
MGT-485,Strategy & disruption I,master,MTE,1,Winter,During the semester,"Bonardi, Bouquet",EN,0.0,0
MGT-486,Strategy & disruption II,master,MTE,2,Summer,During the semester,"Bonardi, Bouquet",EN,0.0,0
MGT-533,Sustainability accounting,master,MTE,3,Winter,During the semester,,EN,0.0,0
FIN-429,Sustainable & entrepreneurial finance,master,MTE,5,Summer,During the semester,"Fahlenbrach, Jondeau",EN,0.0,0
MGT-487,Complex problem solving in organizations,master,MTE,2,Summer,During the semester,Chevallier,EN,0.0,0
MGT-488,Leadership essentials,master,MTE,2,Summer,During the semester,Cairns-Lee,EN,0.0,0
MGT-489,Project management & collaboration,master,MTE,2,Winter,Written,"Avdiji, Missonier",EN,0.0,0
MGT-534,Strategic partnership,master,MTE,2,Winter,During the semester,,EN,0.0,0
MGT-535,Transformative project,master,MTE,10,Winter,During the semester,,EN,0.0,0
MGT-579,Improve organizational & societal effectiveness,master,MTE,3,Winter,During the semester,,EN,0.0,0
MGT-477,Improve your group effectiveness,master,MTE,3,Summer,During the semester,"Mischke Jaep, Pfluger",EN,0.0,0
MGT-476,Improve your personal effectiveness,master,MTE,3,Winter,During the semester,"Mischke Jaep, Pfluger",EN,0.0,0
CS-594,Internship credited with Master Project,master,IN,0,Winter/Summer,Term paper,Profs divers,EN,0.0,0
CS-597,Master project in Cybersecurity,master,IN,30,Winter/Summer,Oral,Profs divers,EN,0.0,0
CS-450,Advanced algorithms,master,IN,7,Summer,Written,"Kapralov, Svensson",EN,0.0,0
CS-470,Advanced computer architecture,master,IN,6,Summer,Written,Ienne,EN,0.0,0
COM-401,Cryptography and security,master,SC,7,Winter,Written,Vaudenay,EN,0.0,0
CS-422,Database systems,master,IN,7,Summer,Written,Ailamaki,EN,0.0,0
CS-438,Decentralized systems engineering,master,IN,6,Winter,Oral,Ford,EN,0.0,0
CS-451,Distributed algorithms,master,SC,6,Winter,Written,Guerraoui,EN,0.0,0
CS-452,Foundations of software,master,IN,4,Winter,Written,Odersky,EN,0.0,0
COM-402,Information security and privacy,master,IN,6,Winter,Written,"Hubaux, Pyrgelis",EN,0.0,0
CS-433,Machine learning,master,IN,7,Winter,Written,"Flammarion, Jaggi",EN,0.0,0
COM-407,TCP/IP networking,master,SC,6,Winter,Written,Le Boudec,EN,0.0,0
CS-420,Advanced compiler construction,master,IN,4,Summer,During the semester,Schinz,EN,0.0,0
CS-440,Advanced computer graphics,master,IN,6,Summer,During the semester,Jakob,EN,0.0,0
COM-501,Advanced cryptography,master,SC,4,Summer,Written,Vaudenay,EN,0.0,0
CS-471,Advanced multiprocessor architecture,master,IN,6,Winter,During the semester,Falsafi,EN,0.0,0
COM-417,Advanced probability and applications,master,SC,6,Summer,Written,Lévêque,EN,0.0,0
CS-523,Advanced topics on privacy enhancing technologies,master,IN,7,Summer,Written,Lueks,EN,0.0,0
EE-431,Advanced VLSI design,master,EL,4,Summer,Written,Burg,EN,0.0,0
MATH-493,Applied biostatistics,master,MA,5,Summer,During the semester,Goldstein,EN,0.0,0
CS-401,Applied data analysis,master,SC,6,Winter,Written,West,EN,0.0,0
CS-456,Artificial neural networks,master,IN,5,Summer,Written,Gerstner,EN,0.0,0
EE-554,Automatic speech processing,master,EL,3,Winter,Written,Magimai Doss,EN,0.0,0
BIO-465,Biological modeling of neural networks,master,SV,4,Summer,Written,Gerstner,EN,0.0,0
EE-512,Biomedical signal processing,master,EL,6,Winter,Written,Vesin,EN,0.0,0
CS-490,Business design for IT services,master,SC,3,Summer,Oral,Wegmann,EN,0.0,0
BIO-105,Cellular biology and biochemistry for engineers,master,SV,4,Winter,Written,Zufferey,EN,0.0,0
CS-524,Computational complexity,master,IN,4,Winter,During the semester,Göös,EN,0.0,0
CS-413,Computational photography,master,SC,5,Summer,During the semester,Süsstrunk,EN,0.0,0
CS-442,Computer vision,master,IN,4,Summer,Written,Fua,EN,0.0,0
CS-453,Concurrent algorithms,master,SC,5,Winter,Written,Guerraoui,EN,0.0,0
COM-480,Data visualization,master,SC,4,Summer,During the semester,Vuillon,EN,0.0,0
EE-559,Deep learning,master,EL,4,Summer,Written,Fleuret,EN,0.0,0
CS-472,Design technologies for integrated systems,master,IN,6,Winter,During the semester,De Micheli,EN,0.0,0
CS-411,Digital education & learning analytics,master,IN,4,Winter,Oral,"Dillenbourg, Jermann",EN,0.0,0
CS-423,Distributed information systems,master,SC,4,Winter,Written,Aberer,EN,0.0,0
ENG-466,Distributed intelligent systems,master,SIE,5,Summer,Oral,Martinoli,EN,0.0,0
COM-502,Dynamical system theory for engineers,master,SC,4,Winter/Summer,Written,Thiran,EN,0.0,0
CS-473,Embedded systems,master,IN,4,Winter,Oral,Beuchat,EN,0.0,0
CS-491,Enterprise and service-oriented architecture,master,SC,6,Summer,Oral,Regev,EN,0.0,0
CS-489,Experience design,master,IN,6,Winter,During the semester,Huang,EN,0.0,0
CS-550,Formal verification,master,IN,6,Winter,During the semester,Kuncak,EN,0.0,0
COM-406,Foundations of Data Science,master,IN,6,Winter,Written,"Gastpar, Urbanke",EN,0.0,0
EE-429,Fundamentals of VLSI design,master,EL,4,Winter,During the semester,Burg,EN,0.0,0
MATH-483,Gödel and recursivity,master,MA,5,Winter,Written,,EN,0.0,0
MICRO-511,Image processing I,master,MT,3,Winter,Written,"Unser, Van De Ville",EN,0.0,0
MICRO-512,Image processing II,master,MT,3,Summer,Written,"Liebling, Sage, Unser, Van De Ville",EN,0.0,0
CS-487,Industrial automation,master,SC,3,Summer,Oral,"Sommer, Tournier",EN,0.0,0
COM-404,Information theory and coding,master,SC,7,Winter,Written,Telatar,EN,0.0,0
CS-430,Intelligent agents,master,IN,6,Winter,During the semester,,EN,0.0,0
CS-486,Interaction design,master,IN,4,Summer,During the semester,Pu Faltings,EN,0.0,0
CS-431,Introduction to natural language processing,master,IN,4,Winter,Written,"Chappelier, Rajman",EN,0.0,0
CS-526,Learning theory,master,IN,4,Summer,Written,"Macris, Urbanke",EN,0.0,0
CS-421,Machine learning for behavioral data,master,IN,4,Summer,Written,Käser Jacober,EN,0.0,0
COM-516,Markov chains and algorithmic applications,master,SC,4,Winter,Written,"Lévêque, Macris",EN,0.0,0
COM-514,Mathematical foundations of signal processing,master,SC,6,Winter,Written,"Bejar Haro, Fageot, Simeoni",EN,0.0,0
COM-405,Mobile networks,master,SC,4,Summer,Written,Hubaux,EN,0.0,0
COM-430,Modern digital communications: a hands-on approach,master,SC,6,Winter,During the semester,Chiurtu,EN,0.0,0
COM-512,Networks out of control,master,SC,4,Summer,Written,"Grossglauser, Thiran",EN,0.0,0
MATH-489,Number theory in cryptography,master,MA,5,Summer,Written,Jetchev,EN,0.0,0
CS-439,Optimization for machine learning,master,IN,5,Summer,Written,"Flammarion, Jaggi",EN,0.0,0
CS-596,Optional project in computer science,master,IN,8,Winter/Summer,During the semester,Profs divers,EN,0.0,0
CS-522,Principles of computer systems,master,IN,7,Winter,During the semester,"Argyraki, Candea",EN,0.0,0
MATH-467,Probabilistic methods in combinatorics,master,MA,5,Winter,Written,Marcus,EN,0.0,0
CS-476,Real-time embedded systems,master,IN,4,Summer,During the semester,Beuchat,EN,0.0,0
EE-511,Sensors in medical instrumentation,master,EL,3,Summer,Written,"Aminian, Ionescu",EN,0.0,0
MATH-318,Set theory,master,MA,5,Summer,Written,Duparc,EN,0.0,0
EE-472,Smart grids technologies,master,EL,5,Summer,Written,"Le Boudec, Paolone",EN,0.0,0
EE-593,Social media,master,EL,2,Summer,During the semester,"Cardia, Gillet",EN,0.0,0
CS-412,Software security,master,IN,6,Summer,During the semester,Payer,EN,0.0,0
COM-500,Statistical signal and data processing through applications,master,SC,6,Summer,Written,Ridolfi,EN,0.0,0
COM-506,Student seminar: security protocols and applications,master,SC,3,Summer,Written,Vaudenay,EN,0.0,0
CS-448,Sublinear algorithms for big data analysis,master,IN,4,Winter,During the semester,Kapralov,EN,0.0,0
CS-410,Technology ventures in IC,master,IN,4,Summer,During the semester,,EN,0.0,0
CS-455,Topics in theoretical computer science,master,IN,4,Winter,During the semester,,EN,0.0,0
CS-444,Virtual reality,master,IN,4,Summer,During the semester,Boulic,EN,0.0,0
CS-496,Semester project in Cyber security,master,IN,12,Winter/Summer,During the semester,Profs divers,EN,0.0,0
COM-596,Engineering internship credited with Master project,master,SC,0,Winter/Summer,Term paper,Profs divers,EN,0.0,0
COM-598,Master project in Data science,master,SC,30,Winter/Summer,Oral,Profs divers,EN,0.0,0
MATH-413,Statistics for data science,master,MA,6,Winter,Written,Olhede,EN,0.0,0
CS-449,Systems for data science,master,IN,6,Summer,During the semester,Kermarrec,EN,0.0,0
MATH-453,Computational linear algebra,master,MA,5,Summer,Oral,Kressner,EN,0.0,0
COM-418,Computers and music,master,SC,4,Summer,During the semester,Prandoni,EN,0.0,0
CS-457,Geometric computing,master,IN,6,Winter,During the semester,Pauly,EN,0.0,0
EE-451,Image analysis and pattern recognition,master,EL,4,Summer,During the semester,Thiran,EN,0.0,0
COM-490,Large-scale data science for real-world data,master,SC_EPFL,4,Summer,During the semester,"Bouillet, Matthey-Doret, Sarni, Verscheure",EN,0.0,0
EE-556,Mathematics of data: from theory to computation,master,EL,6,Winter,Written,Cevher,EN,0.0,0
COM-508,Optional project in data science,master,SC,8,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MATH-447,"Risk,  rare events and extremes",master,MA,5,Winter,Written,Davison,EN,0.0,0
MATH-441,Robust and nonparametric statistics,master,MA,5,Summer,Oral,,EN,0.0,0
MATH-486,Statistical mechanics and Gibbs measures,master,MA,5,Summer,Oral,Friedli,EN,0.0,0
MATH-442,Statistical theory,master,MA,5,Winter,Written,Koch,EN,0.0,0
CS-458,The GC maker project,master,IN,6,Summer,During the semester,,EN,0.0,0
CS-503,Visual intelligence : machines and minds,master,IN,5,Winter,During the semester,Roshan Zamir,EN,0.0,0
COM-412,Semester project in Data Science,master,SC,12,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-595,Engineering internship credited with master project,master,EL,0,Winter/Summer,During the semester,Profs divers,FR,0.0,0
EE-599(d),"Master project in Energy,  Science and Technology",master,EL_ENER,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
MGT-418,Convex optimization,master,MTE,4,Winter,Written,Kuhn,EN,0.0,0
ChE-407,Electrochemical engineering,master,CGC,3,Winter,Written,Boghossian,EN,0.0,0
ME-409,Energy conversion and renewable energy,master,GM,4,Winter,Written,"Maréchal, Nguyen",EN,0.0,0
MICRO-565,Fundamentals & processes for photovoltaic devices,master,MT,3,Summer,Written,"Ballif, Haug",EN,0.0,0
ME-453,Hydraulic turbomachines,master,GM,4,Winter,Written,"Avellan, Vagnoni",EN,0.0,0
ME-459,Thermal power cycles and heat pump systems,master,GM,3,Summer,Written,"Schiffmann, Van Herle",EN,0.0,0
ME-465,Advanced heat transfer,master,GM,3,Summer,Written,Haussener,EN,0.0,0
ENV-400,Air pollution and climate change
,master,SIE,5,Summer,Written,"Reimann Bhend, Schmale, Takahama",EN,0.0,0
MICRO-455,Applied machine learning,master,MT,4,Winter,Written,Billard,EN,0.0,0
EE-405,Fundamentals of electrical circuits and systems,master,EL,4,Winter,Written,"Rachidi-Haeri, Thiran",EN,0.0,0
ME-443,Hydroacoustique pour aménagements hydroélectriques,master,GM,3,Summer,Oral,Nicolet,FR,0.0,0
EE-456,Hydropower plants: generating and pumping units,master,EL,2,Winter,Written,"Avellan, Vagnoni",EN,0.0,0
EE-465,Industrial electronics I,master,EL,4,Winter,Oral,Dujic,EN,0.0,0
ENV-510,Life cycle assessment in energy systems,master,EL,3,Winter,Written,Margni,EN,0.0,0
ME-516,Lifecycle performance of product systems,master,GM,3,Summer,During the semester,"Friot, Kyritsis",EN,0.0,0
MGT-466,Negotiation techniques,master,MTE,2,Summer,During the semester,Canning Wacker,EN,0.0,0
PHYS-445,Nuclear fusion and plasma physics,master,PH,4,Winter,Oral,Fasoli,EN,0.0,0
MGT-482,Principles of finance,master,MTE,5,Winter,Written,Morellec,EN,0.0,0
EE-473,Principles of power systems,master,EL,2,Summer,Written,Paolone,EN,0.0,0
MSE-463,Recycling of materials,master,MX,2,Summer,During the semester,Leterrier,EN,0.0,0
EE-557,Semiconductor devices I,master,EL,4,Winter,During the semester,Matioli,EN,0.0,0
ENV-500,Solid waste engineering,master,SIE,4,Winter,During the semester,Ludwig,EN,0.0,0
ChE-414,Thermodynamics of energy conversion and storage,master,CGC,3,Summer,During the semester,Züttel,EN,0.0,0
MGT-408,Transitions and technology policy,master,MTE,2,Winter,During the semester,Foray,EN,0.0,0
ME-446,Two-phase flows and heat transfer,master,GM,3,Winter,Written,Gallaire,EN,0.0,0
ENV-424,Water resources engineering,master,SIE,5,Winter,Written,Rinaldo,EN,0.0,0
ME-524,Advanced control systems,master,GM,3,Summer,Written,Karimi,EN,0.0,0
ME-451,Advanced energetics,master,GM,5,Winter,Oral,Maréchal,EN,0.0,0
EE-588,Advanced lab in electrical energy systems,master,EL,4,Summer,During the semester,Hodder,EN,0.0,0
AR-403,Bioclimatic buildings and districts,master,AR,2,Summer,Written,,EN,0.0,0
ENV-470,Development engineering,master,SIE,4,Summer,During the semester,"Hostettler, Schönenberger",EN,0.0,0
EE-576,Electromagnetic compatibility,master,EL,2,Summer,During the semester,Rachidi-Haeri,EN,0.0,0
EE-466,"Energy storage in power systems: technologies,  applications and future needs",master,EL,3,Winter,Written,Torregrossa,EN,0.0,0
ME-551,Engines and fuel cells,master,GM,4,Winter,Written,Van Herle,EN,0.0,0
ENG-420,Environmental transport phenomena,master,SIE,5,Winter,Written,"Crouzy, Porté Agel",EN,0.0,0
EE-565,Industrial electronics II,master,EL,4,Summer,Oral,Dujic,EN,0.0,0
ENV-501,Material and energy flow analysis,master,SIE,4,Winter,During the semester,"Athanassiadis, Binder Signer, Moreau",EN,0.0,0
ME-454,Modelling and optimization of energy systems,master,GM,4,Winter,Oral,Maréchal,EN,0.0,0
ME-425,Model predictive control,master,GM,4,Winter,Written,Jones,EN,0.0,0
EE-570,Power system restructuring and deregulation,master,EL,3,Summer,During the semester,Cherkaoui,EN,0.0,0
EE-470,Power systems dynamics,master,EL,3,Summer,During the semester,Cherkaoui,EN,0.0,0
ME-460,Renewable energy,master,GM,4,Summer,Written,"Haussener, Van Herle",EN,0.0,0
ENV-402,Sanitary engineering in developing countries,master,SIE,3,Winter,Written,Lüthi,EN,0.0,0
ME-468,Solar energy conversion,master,GM,4,Winter,Written,Haussener,EN,0.0,0
ENV-461,Sustainability assessment of urban systems,master,SIE,3,Summer,During the semester,"Binder Signer, Fritz, Pagani",EN,0.0,0
ME-455,Thermal turbomachines,master,GM,5,Winter,Written,,FR,0.0,0
ENV-405,Water and wastewater treatment,master,SIE,5,Winter,Written,"Holliger, von Gunten",EN,0.0,0
ENG-413,Project in energy II,master,EL,9,Winter/Summer,During the semester,Profs divers,EN,0.0,0
ENG-412,Project in energy I,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
PHYS-599(a),Master project in Physics Engineering,master,PH,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
PHYS-421,Physics project I,master,PH,8,Winter,During the semester,Profs divers,FR/EN,0.0,0
PHYS-422,Physics project II,master,PH,8,Summer,During the semester,Profs divers,FR/EN,0.0,0
PHYS-463,Computational quantum physics,master,PH,4,Summer,Oral,Carleo,EN,0.0,0
PHYS-403,Computer simulation of physical systems I,master,PH,4,Winter,Oral,Pasquarello,EN,0.0,0
MSE-450,Electron microscopy: advanced methods,master,MX,3,Summer,During the semester,"Alexander, Hébert",EN,0.0,0
PHYS-405,Experimental methods in physics,master,PH,3,Winter,Oral,"Cantoni, Dwir",EN,0.0,0
PHYS-407,Frontiers in nanosciences,master,PH,3,Winter,Oral,"Kern, Lingenfelder, Rusponi",EN,0.0,0
PHYS-438,Fundamentals of biomedical imaging,master,PH,4,Summer,Written,Gruetter,EN,0.0,0
PHYS-448,Introduction to particle accelerators,master,PH,4,Winter,Written,Seidel,EN,0.0,0
MICRO-422,Lasers: theory and modern applications,master,MT,4,Winter,Written,"Kippenberg, Moser",EN,0.0,0
PHYS-467,Machine learning for physicists,master,PH,4,Winter,Written,Zdeborová,EN,0.0,0
PHYS-442,Modeling and design of experiments,master,PH,4,Summer,Oral,Fuerbringer,EN,0.0,0
PHYS-460,"Nonlinear dynamics,  chaos and complex systems",master,PH,6,Summer,Oral,Ricci,EN,0.0,0
PHYS-470,Nonlinear optics for quantum technologies,master,PH,4,Winter,Oral,Galland,EN,0.0,0
PHYS-440,Particle detection,master,PH,4,Winter,During the semester,Haefeli,EN,0.0,0
PHYS-468,Physics of life,master,PH,4,Summer,Written,Stahlberg,EN,0.0,0
PHYS-307,Physics of materials,master,PH,4,Winter,Oral,La Grange,EN,0.0,0
PHYS-443,Physics of nuclear reactors,master,PH,4,Winter,Oral,"Fiorina, Hursin",EN,0.0,0
PHYS-434,Physics of photonic semiconductor devices,master,PH,4,Summer,Written,Butté,EN,0.0,0
PHYS-424,Plasma II,master,PH,6,Summer,Oral,Reimerdes,EN,0.0,0
PHYS-454,Quantum optics and quantum information,master,PH,6,Summer,Written,Brantut,EN,0.0,0
PHYS-450,"Radiation biology,  protection and applications",master,PH,4,Winter,Written,"Cherbuin, Damet, Frajtag",EN,0.0,0
PHYS-452,Radiation detection,master,PH,3,Winter,Oral,Lamirand,EN,0.0,0
PHYS-447,Reactor technology,master,PH,4,Winter,Oral,Manera,EN,0.0,0
PHYS-400,Selected topics in nuclear and particle physics,master,PH,4,Summer,Oral,Blanc,EN,0.0,0
PHYS-433,Semiconductor physics and light-matter interaction,master,PH,4,Winter,Written,Butté,EN,0.0,0
PHYS-464,Solid state systems for quantum information,master,PH,4,Summer,Oral,Scarlino,EN,0.0,0
PHYS-466,Topics in biophysics and physical biology,master,PH,3,Summer,Oral,,EN,0.0,0
PHYS-401,Astrophysics III : stellar and galactic dynamics,master,PH,4,Winter,Oral,Revaz,EN,0.0,0
PHYS-402,Astrophysics IV : observational cosmology,master,PH,4,Summer,Oral,Kneib,EN,0.0,0
PHYS-302,Biophysics : physics of biological systems,master,PH,4,Winter,Written,Rahi,EN,0.0,0
PHYS-511,Electron spectroscopy,master,PH,4,Winter,Oral,Dil,EN,0.0,0
PHYS-439,Introduction to astroparticle physics,master,PH,4,Summer,Oral,"Neronov, Perrina",EN,0.0,0
